# P-values	0.001	0.0005	0.0001
TYY1_MOUSE.H11MO.0.A	2.9962150000000003	4.116675	6.51293
USF1_MOUSE.H11MO.0.A	0.74081	2.092675	4.878080000000001
USF2_MOUSE.H11MO.0.A	1.00611	2.25676	4.8080099999999995
VDR_MOUSE.H11MO.0.A	4.34296	5.3125599999999995	7.31411
VSX2_MOUSE.H11MO.0.C	2.06689	3.099745	6.7408
WT1_MOUSE.H11MO.0.B	1.83011	3.05761	5.650409999999999
XBP1_MOUSE.H11MO.0.C	-0.98061	0.8611949999999999	3.6423449999999997
ZBT17_MOUSE.H11MO.0.A	2.07681	3.19496	5.55226
ZBT7A_MOUSE.H11MO.0.B	3.93889	4.87639	7.5386
ZEB1_MOUSE.H11MO.0.B	5.162655	6.0661000000000005	7.6321449999999995
ZFP42_MOUSE.H11MO.0.A	4.42336	5.42548	7.4503900000000005
ZFP57_MOUSE.H11MO.0.B	3.441305	4.46233	6.16823
ZFX_MOUSE.H11MO.0.B	1.6962599999999999	2.9280099999999996	5.5252099999999995
ZIC1_MOUSE.H11MO.0.B	4.80945	5.460915	6.6833599999999995
ZIC2_MOUSE.H11MO.0.C	3.7780099999999996	4.85366	7.08091
ZIC3_MOUSE.H11MO.0.A	3.93146	4.99536	7.18221
ZKSC1_MOUSE.H11MO.0.A	3.11751	4.21126	6.519209999999999
ZN143_MOUSE.H11MO.0.A	-0.36449	1.0963600000000002	4.21746
ZN281_MOUSE.H11MO.0.A	-1.27034	0.42091	3.94591
ZN322_MOUSE.H11MO.0.B	3.23916	4.26146	6.43126
ZN335_MOUSE.H11MO.0.A	3.49406	4.49746	6.61941
ZN431_MOUSE.H11MO.0.C	0.6905600000000001	2.10311	5.100059999999999
